SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
afiController.sol,,328,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1741.5410001277924,41,454,194
WolfStakingRewards.sol,,491,DynaMOSA,true,0.45652173913043476,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,1685.3709998130798,15,166,194
DMONDETHRewards.sol,,116,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1685.2649998664856,16,184,194
Core_Fi_V3.sol,,185,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1750.4939999580383,16,178,194
DSP.sol,,828,DynaMOSA,true,0.6338028169014085,3,18,0.16666666666666666,89,154,0.577922077922078,46,64,0.71875,42,60,0.7,1678.6859998703003,12,138,194
MisesLegacyPool.sol,,362,DynaMOSA,true,0.7037037037037037,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1706.7710001468658,19,211,194
POWToken.sol,,835,DynaMOSA,true,0.29714285714285715,5,26,0.19230769230769232,45,209,0.215311004784689,26,63,0.4126984126984127,19,86,0.22093023255813954,1712.4840002059937,14,163,194
JGNRewards.sol,,13,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1707.1150000095367,16,183,194
RIT.sol,,564,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1712.962000131607,19,213,194
MetaCoin2.sol,,630,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1709.1859998703003,13,147,194
TetherToken.sol,,254,DynaMOSA,false,0.782608695652174,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,1696.2459998130798,14,161,81
Rexona.sol,,373,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1700.1449999809265,18,202,81
KPLAY.sol,,911,DynaMOSA,false,0.7068965517241379,2,12,0.16666666666666666,76,124,0.6129032258064516,39,46,0.8478260869565217,33,50,0.66,1727.1419999599457,16,182,81
FairStockEquity.sol,,322,DynaMOSA,false,0.7647058823529411,1,6,0.16666666666666666,56,120,0.4666666666666667,25,28,0.8928571428571429,26,48,0.5416666666666666,1711.226000070572,11,130,81
GreenMarkTrust.sol,,941,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,0,0,10,81
GardenContractV2.sol,,794,DynaMOSA,false,0.30851063829787234,7,62,0.11290322580645161,47,197,0.23857868020304568,22,32,0.6875,0,22,0,1714.4470000267029,13,149,81
OnXFinance.sol,,599,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1751.7980000972748,13,148,81
XenoFelix.sol,,531,DynaMOSA,false,0.691358024691358,4,18,0.2222222222222222,99,151,0.6556291390728477,52,63,0.8253968253968254,43,60,0.7166666666666667,1707.4629998207092,14,156,81
Fomp.sol,,753,DynaMOSA,false,0.6976744186046512,8,24,0.3333333333333333,59,92,0.6413043478260869,19,19,1,14,20,0.7,1733.9530000686646,20,226,81
MetaCoin.sol,,754,DynaMOSA,true,0.8,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,1699.6849999427795,13,151,18
TimeMiner.sol,,658,DynaMOSA,true,0.7906976744186046,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,1677.3269999027252,19,213,18
Straight_Fire_Finance.sol,,688,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1708.1219999790192,16,185,18
MoshiachCoinStaking.sol,,178,DynaMOSA,true,0.3472222222222222,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1706.9900000095367,20,229,18
FreakCoin.sol,,981,DynaMOSA,true,0.8787878787878788,6,10,0.6,56,74,0.7567567567567568,13,13,1,9,10,0.9,1691.180999994278,14,164,18
Rootkit_finance.sol,,104,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1756.3149998188019,19,210,18
CourtFarming_HTStake.sol,,328,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,1676.4720001220703,16,176,18
UFragments.sol,,359,DynaMOSA,true,0.422680412371134,11,28,0.39285714285714285,58,136,0.4264705882352941,20,35,0.5714285714285714,6,34,0.17647058823529413,1736.8389999866486,37,416,18
GAZ_ERC20.sol,,67,DynaMOSA,true,0.42857142857142855,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,1695.1619999408722,17,194,18
BancorV2_ZapIn_General_V1_1.sol,,324,DynaMOSA,true,0.24242424242424243,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,1724.7890000343323,13,150,18
Voting.sol,,82,DynaMOSA,true,0.13191489361702127,0,30,0,29,250,0.116,26,111,0.23423423423423423,7,94,0.07446808510638298,1673.2749998569489,12,138,204
BAE.sol,,362,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1679.3420000076294,10,117,204
Dipex.sol,,885,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1707.8550000190735,19,209,204
YieldFarmLP2.sol,,709,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1712.0729999542236,20,230,204
BTCParamV2.sol,,488,DynaMOSA,true,0.2619047619047619,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1720.7379999160767,23,258,204
CryptoGhost.sol,,109,DynaMOSA,true,0.7096774193548387,30,40,0.75,57,77,0.7402597402597403,10,10,1,5,12,0.4166666666666667,1615.3889999389648,6,72,204
CryptoSecureBankToken.sol,,171,DynaMOSA,true,0.7411764705882353,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1689.5199999809265,13,152,204
Controller.sol,,259,DynaMOSA,true,0.5901639344262295,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1686.462000131607,16,179,204
GUMARewards.sol,,466,DynaMOSA,true,0.5465116279069767,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1710.633999824524,17,194,204
INS.sol,,878,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1726.7250001430511,20,228,204
BACMARSLPTOKENPool.sol,,208,DynaMOSA,false,0.6041666666666666,4,12,0.3333333333333333,48,94,0.5106382978723404,24,36,0.6666666666666666,15,30,0.5,1703.5400002002716,17,197,39
Weedburn.sol,,669,DynaMOSA,false,0.7777777777777778,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,1716.7269999980927,14,164,39
LUP.sol,,22,DynaMOSA,false,0.5666666666666667,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,1712.454999923706,15,165,39
NAL.sol,,331,DynaMOSA,false,0.6385542168674698,3,18,0.16666666666666666,92,150,0.6133333333333333,50,65,0.7692307692307693,38,56,0.6785714285714286,1716.9219999313354,12,134,39
AavePoolReward.sol,,598,DynaMOSA,false,0.7272727272727273,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,1736.6819999217987,15,169,39
MARVELCOIN.sol,,480,DynaMOSA,false,1,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,0,0,10,39
GFC.sol,,294,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,618.2460000514984,6,76,39
PACT.sol,,736,DynaMOSA,false,0.9,0,0,0,29,72,0.4027777777777778,18,20,0.9,10,32,0.3125,1680.1149997711182,18,204,39
Cryptoz.sol,,862,DynaMOSA,false,0.4423076923076923,2,18,0.1111111111111111,42,155,0.2709677419354839,21,34,0.6176470588235294,25,74,0.33783783783783783,1631.925999879837,7,87,39
DSP.sol,,169,DynaMOSA,false,0.7073170731707317,4,18,0.2222222222222222,105,154,0.6818181818181818,54,64,0.84375,49,60,0.8166666666666667,1654.6860001087189,11,127,33
MisesLegacyPool.sol,,894,DynaMOSA,false,0.6666666666666666,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1706.2619998455048,19,219,33
JGNRewards.sol,,842,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1711.0529999732971,16,182,33
DMONDETHRewards.sol,,588,DynaMOSA,false,0.7213114754098361,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1694.8430001735687,15,174,33
MetaCoin2.sol,,497,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1701.3310000896454,14,163,33
RIT.sol,,823,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1696.228000164032,17,193,33
afiController.sol,,769,DynaMOSA,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1720.0389997959137,24,266,33
POWToken.sol,,527,DynaMOSA,false,0.38202247191011235,6,26,0.23076923076923078,45,209,0.215311004784689,25,63,0.3968253968253968,23,86,0.26744186046511625,1700.5750000476837,14,155,33
Core_Fi_V3.sol,,453,DynaMOSA,false,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1750.5970001220703,15,174,33
Dipex.sol,,663,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1725.909999847412,20,223,44
Voting.sol,,717,DynaMOSA,true,0.11914893617021277,0,30,0,25,250,0.1,24,111,0.21621621621621623,5,94,0.05319148936170213,1656.5169999599457,12,136,44
INS.sol,,897,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1727.5009999275208,21,232,44
Controller.sol,,887,DynaMOSA,true,0.5901639344262295,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1671.7109999656677,16,182,44
BTCParamV2.sol,,281,DynaMOSA,true,0.2619047619047619,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1715.162999868393,23,263,44
CryptoSecureBankToken.sol,,622,DynaMOSA,true,0.7411764705882353,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1699.3380000591278,14,157,44
BAE.sol,,910,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1677.5030000209808,10,117,44
YieldFarmLP2.sol,,837,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1710.6110000610352,20,227,44
GUMARewards.sol,,454,DynaMOSA,true,0.5465116279069767,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1734.4749999046326,18,204,44
CryptoGhost.sol,,24,DynaMOSA,true,0.6290322580645161,25,40,0.625,52,77,0.6753246753246753,10,10,1,5,12,0.4166666666666667,1530.0030000209808,5,57,44
BlueICE.sol,,332,DynaMOSA,true,0.6,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,1744.9519999027252,15,169,126
SLTDStaking.sol,,343,DynaMOSA,true,0.5268817204301075,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1721.2809998989105,19,215,126
LIBERAPAY.sol,,595,DynaMOSA,true,0.6239316239316239,5,28,0.17857142857142858,83,141,0.5886524822695035,34,39,0.8717948717948718,40,50,0.8,1696.6050000190735,14,162,126
DJCoin.sol,,151,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1691.3110001087189,14,159,126
DmmControllerV2.sol,,657,DynaMOSA,true,0.16299559471365638,0,14,0,50,258,0.1937984496124031,25,111,0.22522522522522523,16,102,0.1568627450980392,1563.1579999923706,6,68,126
RainbowRAK.sol,,543,DynaMOSA,true,0.5625,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,1713.1779999732971,19,210,126
vnxManager.sol,,338,DynaMOSA,true,0.6458333333333334,0,2,0,32,43,0.7441860465116279,19,20,0.95,18,26,0.6923076923076923,1765.0090000629425,68,750,126
StakingDextoken.sol,,315,DynaMOSA,true,0.6781609195402298,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,1727.414999961853,22,243,126
SALESCONTRACT.sol,,462,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1710.366000175476,17,192,126
DatrixoEquityToken.sol,,358,DynaMOSA,true,0.7121212121212122,8,22,0.36363636363636365,46,62,0.7419354838709677,14,16,0.875,25,28,0.8928571428571429,1749.6870000362396,20,228,126
SSTRewards.sol,,831,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1712.476000070572,19,209,151
AntiBaseProtocol.sol,,745,DynaMOSA,false,0.82,3,8,0.375,82,98,0.8367346938775511,38,42,0.9047619047619048,24,26,0.9230769230769231,1740.6040000915527,14,158,151
Cover_ZapIn_General_V1.sol,,915,DynaMOSA,false,0.41379310344827586,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1696.1559998989105,13,152,151
HTDD_contract.sol,,157,DynaMOSA,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,0,0,10,151
Dynamic.sol,,704,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1706.8020000457764,19,218,151
NasiLiquidityPoolFactory.sol,,655,DynaMOSA,false,0.05128205128205128,0,50,0,20,320,0.0625,8,106,0.07547169811320754,4,88,0.045454545454545456,1638.3789999485016,9,99,151
EdenCoin.sol,,649,DynaMOSA,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,1684.9179999828339,14,160,151
FrogDAO.sol,,968,DynaMOSA,false,1,0,0,0,22,25,0.88,10,10,1,4,4,1,0,0,10,151
StakingDextoken.sol,,779,DynaMOSA,false,0.7837837837837838,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,1696.7300000190735,16,184,225
SLTDStaking.sol,,38,DynaMOSA,false,0.576271186440678,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1720.5969998836517,18,204,225
RainbowRAK.sol,,19,DynaMOSA,false,0.6607142857142857,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,1715.2860000133514,18,199,225
LIBERAPAY.sol,,476,DynaMOSA,false,0.582089552238806,5,28,0.17857142857142858,83,141,0.5886524822695035,34,39,0.8717948717948718,40,50,0.8,1685.8469998836517,14,157,225
vnxManager.sol,,785,DynaMOSA,false,0.8636363636363636,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,1735.0679998397827,28,314,225
DJCoin.sol,,515,DynaMOSA,false,0.8387096774193549,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1712.7860000133514,13,145,225
DmmControllerV2.sol,,192,DynaMOSA,false,0.192,0,14,0,47,258,0.1821705426356589,24,111,0.21621621621621623,12,102,0.11764705882352941,1572.5150001049042,6,70,225
SALESCONTRACT.sol,,343,DynaMOSA,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1717.9119999408722,19,210,225
DatrixoEquityToken.sol,,473,DynaMOSA,false,0.6842105263157895,8,22,0.36363636363636365,45,62,0.7258064516129032,14,16,0.875,24,28,0.8571428571428571,1735.2939999103546,23,260,225
ThriftToken.sol,,798,DynaMOSA,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,34,52,0.6538461538461539,1709.5529999732971,18,208,169
Revive.sol,,88,DynaMOSA,false,0.7333333333333333,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,1697.5530002117157,17,193,169
MarsStakingRewards.sol,,369,DynaMOSA,false,0.6065573770491803,4,12,0.3333333333333333,54,115,0.46956521739130436,32,49,0.6530612244897959,18,42,0.42857142857142855,1684.4189999103546,15,170,169
TokenDispatch.sol,,262,DynaMOSA,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1753.258999824524,51,568,169
Baz.sol,,904,DynaMOSA,false,0.9,7,8,0.875,14,16,0.875,2,2,1,0,0,0,1710.6979999542236,18,200,169
ANRXToken.sol,,455,DynaMOSA,false,0.782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,1724.925999879837,14,159,169
Reentrance.sol,,733,DynaMOSA,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,1716.8220000267029,21,240,169
TPA.sol,,352,DynaMOSA,false,0.6506024096385542,4,18,0.2222222222222222,93,150,0.62,50,65,0.7692307692307693,38,56,0.6785714285714286,1712.2859997749329,13,145,169
Token50X100.sol,,300,DynaMOSA,false,0.35526315789473684,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1694.7220001220703,18,207,169
CourtFarming_RoomLPStake.sol,,34,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1666.417000055313,14,162,169
FrogDAOGovernanceRewards.sol,,981,DynaMOSA,false,0.7307692307692307,5,10,0.5,32,56,0.5714285714285714,13,16,0.8125,11,16,0.6875,1688.204999923706,17,197,187
ZAD.sol,,807,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1723.53400015831,18,205,187
Vat.sol,,920,DynaMOSA,false,0.8918918918918919,4,8,0.5,70,98,0.7142857142857143,29,29,1,47,62,0.7580645161290323,1717.7139999866486,21,237,187
EqFinanceStaking.sol,,464,DynaMOSA,false,0.4,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1745.311999797821,20,223,187
YRX3.sol,,468,DynaMOSA,false,0.696969696969697,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,1704.063000202179,14,158,187
PRDZstakingV2.sol,,481,DynaMOSA,false,0.47692307692307695,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,1668.0309998989105,14,160,187
WOLF.sol,,533,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1709.1180000305176,18,205,187
Wallet.sol,,796,DynaMOSA,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,0,0,10,187
SLTDETHlpReward.sol,,509,DynaMOSA,false,0.7049180327868853,7,14,0.5,66,105,0.6285714285714286,36,47,0.7659574468085106,19,34,0.5588235294117647,1702.1920001506805,15,166,187
NasiLiquidityPoolFactory.sol,,260,DynaMOSA,true,0.028688524590163935,0,50,0,16,320,0.05,5,106,0.04716981132075472,2,88,0.022727272727272728,1636.4830000400543,9,100,92
SSTRewards.sol,,576,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1705.739000082016,18,200,92
Dynamic.sol,,843,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1716.5439999103546,18,201,92
EdenCoin.sol,,18,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,1686.1219999790192,16,178,92
FrogDAO.sol,,308,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,1693.8740000724792,15,172,92
AntiBaseProtocol.sol,,335,DynaMOSA,true,0.8157894736842105,3,8,0.375,85,98,0.8673469387755102,39,42,0.9285714285714286,24,26,0.9230769230769231,1739.2740001678467,14,164,92
Cover_ZapIn_General_V1.sol,,587,DynaMOSA,true,0.30392156862745096,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1687.348000049591,13,149,92
HTDD_contract.sol,,797,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,1691.1860001087189,21,234,92
Voting.sol,,472,DynaMOSA,false,0.1276595744680851,0,30,0,20,250,0.08,18,111,0.16216216216216217,7,94,0.07446808510638298,1664.9619998931885,11,130,163
CryptoGhost.sol,,374,DynaMOSA,false,0.9,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1394.1680002212524,3,41,163
BAE.sol,,380,DynaMOSA,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1689.513000011444,10,120,163
Dipex.sol,,92,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1723.5490000247955,20,225,163
Controller.sol,,736,DynaMOSA,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1676.6909999847412,17,197,163
GUMARewards.sol,,241,DynaMOSA,false,0.625,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1723.6870000362396,17,196,163
INS.sol,,902,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,0.0009999275207519531,0,10,163
BTCParamV2.sol,,61,DynaMOSA,false,0.17857142857142858,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1720.5920000076294,22,251,163
YieldFarmLP2.sol,,280,DynaMOSA,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1706.7469999790192,16,184,163
CryptoSecureBankToken.sol,,908,DynaMOSA,false,0.7966101694915254,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1693.8929998874664,13,150,163
POWToken.sol,,924,DynaMOSA,true,0.32,5,26,0.19230769230769232,46,209,0.22009569377990432,26,63,0.4126984126984127,23,86,0.26744186046511625,1712.5599999427795,15,165,114
afiController.sol,,67,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1743.1100001335144,41,460,114
MetaCoin2.sol,,713,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1712.6659998893738,14,161,114
JGNRewards.sol,,474,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1712.2900002002716,16,183,114
WolfStakingRewards.sol,,852,DynaMOSA,true,0.45652173913043476,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,1688.335000038147,15,171,114
RIT.sol,,107,DynaMOSA,true,0.6415094339622641,0,2,0,41,66,0.6212121212121212,20,29,0.6896551724137931,14,22,0.6363636363636364,1704.204999923706,19,210,114
DMONDETHRewards.sol,,847,DynaMOSA,true,0.6421052631578947,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1685.6189999580383,16,179,114
Core_Fi_V3.sol,,387,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1739.6610000133514,15,168,114
MisesLegacyPool.sol,,659,DynaMOSA,true,0.7037037037037037,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1695.9140000343323,19,214,114
DSP.sol,,975,DynaMOSA,true,0.6901408450704225,4,18,0.2222222222222222,98,154,0.6363636363636364,53,64,0.828125,42,60,0.7,1663.9879999160767,12,132,114
PlasmaswapPair.sol,,750,DynaMOSA,true,0.18333333333333332,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,1696.9359998703003,18,201,76
