SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
EdenCoin.sol,,372,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,880.6600000858307,18,48
NasiLiquidityPoolFactory.sol,,473,DynaMOSA,true,0.12133891213389121,3,50,0.06,38,320,0.11875,14,106,0.1320754716981132,14,88,0.1590909090909091,796.0599999427795,5,48
AntiBaseProtocol.sol,,332,DynaMOSA,true,0.7567567567567568,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,24,26,0.9230769230769231,967.3680000305176,15,48
FrogDAO.sol,,638,DynaMOSA,true,0.8421052631578947,0,0,0,22,25,0.88,10,10,1,4,4,1,865.2620000839233,13,48
Cover_ZapIn_General_V1.sol,,836,DynaMOSA,true,0.26262626262626265,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,885.5829999446869,9,48
HTDD_contract.sol,,617,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,908.2379999160767,19,48
Dynamic.sol,,259,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,883.2940001487732,18,48
ZAD.sol,,821,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,867.1699998378754,17,130
Vat.sol,,441,DynaMOSA,false,0.7142857142857143,4,8,0.5,60,98,0.6122448979591837,27,29,0.9310344827586207,34,62,0.5483870967741935,906.8110001087189,17,130
FrogDAOGovernanceRewards.sol,,580,DynaMOSA,false,0.6521739130434783,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,863.6089999675751,15,130
EqFinanceStaking.sol,,683,DynaMOSA,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,885.425999879837,19,130
SLTDETHlpReward.sol,,131,DynaMOSA,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,852.345999956131,13,130
PRDZstakingV2.sol,,890,DynaMOSA,false,0.46875,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,851.7900002002716,13,130
WOLF.sol,,7,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,895.316999912262,16,130
YRX3.sol,,356,DynaMOSA,false,0.6557377049180327,7,18,0.3888888888888889,64,108,0.5925925925925926,34,48,0.7083333333333334,18,34,0.5294117647058824,903.2730000019073,12,130
GAZ_ERC20.sol,,191,DynaMOSA,true,0.42857142857142855,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,857.9480001926422,16,147
Straight_Fire_Finance.sol,,967,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,897.789999961853,17,147
BancorV2_ZapIn_General_V1_1.sol,,375,DynaMOSA,true,0.22916666666666666,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,878.643000125885,10,147
MoshiachCoinStaking.sol,,759,DynaMOSA,true,0.39436619718309857,4,20,0.2,33,88,0.375,18,30,0.6,10,22,0.45454545454545453,886.8359999656677,18,147
FreakCoin.sol,,258,DynaMOSA,true,0.6060606060606061,6,10,0.6,56,74,0.7567567567567568,13,13,1,9,10,0.9,903.835000038147,15,147
CourtFarming_HTStake.sol,,174,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,846.4170000553131,14,147
Rootkit_finance.sol,,419,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,896.6949999332428,16,147
UFragments.sol,,338,DynaMOSA,true,0.22105263157894736,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,874.2699999809265,31,147
MetaCoin.sol,,682,DynaMOSA,true,0.2,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,898.9170000553131,13,147
TimeMiner.sol,,45,DynaMOSA,true,0.7209302325581395,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,855.5010001659393,18,147
WolfStakingRewards.sol,,278,Random,false,0.5416666666666666,5,14,0.35714285714285715,48,98,0.4897959183673469,24,38,0.631578947368421,20,40,0.5,902.1470000743866,142,140
RIT.sol,,812,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,903.6280000209808,187,140
POWToken.sol,,636,Random,false,0.4,6,26,0.23076923076923078,48,209,0.22966507177033493,28,63,0.4444444444444444,23,86,0.26744186046511625,904.5250000953674,113,140
Core_Fi_V3.sol,,479,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,901.5380001068115,250,140
DMONDETHRewards.sol,,226,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,900.816999912262,149,140
DSP.sol,,172,Random,false,0.6842105263157895,4,18,0.2222222222222222,105,154,0.6818181818181818,53,64,0.828125,45,60,0.75,901.4010000228882,121,140
JGNRewards.sol,,868,Random,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,906.0039999485016,177,140
afiController.sol,,935,Random,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,900.191999912262,339,140
MetaCoin2.sol,,283,Random,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,903.9830000400543,170,140
MisesLegacyPool.sol,,367,Random,false,0.631578947368421,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,903.529000043869,157,140
SSTRewards.sol,,289,Random,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,904.9300000667572,175,137
HTDD_contract.sol,,493,Random,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,905.0460000038147,202,137
FrogDAO.sol,,816,Random,false,1,0,0,0,20,25,0.8,10,10,1,4,4,1,902.768000125885,178,137
Cover_ZapIn_General_V1.sol,,676,Random,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,905.7410001754761,104,137
AntiBaseProtocol.sol,,752,Random,false,0.7708333333333334,3,8,0.375,83,98,0.8469387755102041,39,42,0.9285714285714286,24,26,0.9230769230769231,901.037999868393,187,137
NasiLiquidityPoolFactory.sol,,982,Random,false,0.09933774834437085,1,50,0.02,31,320,0.096875,14,106,0.1320754716981132,9,88,0.10227272727272728,911.9389998912811,63,137
Dynamic.sol,,494,Random,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,902.8729999065399,216,137
EdenCoin.sol,,678,Random,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,902.8029999732971,201,137
GardenContractV2.sol,,40,Random,false,0.32978723404255317,7,62,0.11290322580645161,48,197,0.2436548223350254,24,32,0.75,0,22,0,902.5239999294281,115,32
TetherToken.sol,,828,Random,false,0.5217391304347826,5,12,0.4166666666666667,37,51,0.7254901960784313,10,11,0.9090909090909091,23,30,0.7666666666666667,900.7660000324249,149,32
FairStockEquity.sol,,480,Random,false,0.75,1,6,0.16666666666666666,56,120,0.4666666666666667,25,28,0.8928571428571429,26,48,0.5416666666666666,905.5020000934601,125,32
KPLAY.sol,,666,Random,false,0.6851851851851852,2,12,0.16666666666666666,89,124,0.717741935483871,41,46,0.8913043478260869,40,50,0.8,901.5569999217987,159,32
Rexona.sol,,718,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,902.8480000495911,162,32
Fomp.sol,,325,Random,false,0.6511627906976745,8,24,0.3333333333333333,64,92,0.6956521739130435,19,19,1,15,20,0.75,903.2179999351501,228,32
GreenMarkTrust.sol,,533,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,905.2170000076294,217,32
OnXFinance.sol,,214,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,903.4769999980927,149,32
XenoFelix.sol,,792,Random,false,0.7162162162162162,4,18,0.2222222222222222,104,151,0.6887417218543046,54,63,0.8571428571428571,47,60,0.7833333333333333,900.8069999217987,163,32
ANRXToken.sol,,697,DynaMOSA,true,0.6153846153846154,6,12,0.5,35,44,0.7954545454545454,11,11,1,15,16,0.9375,887.9860000610352,15,45
Token50X100.sol,,832,DynaMOSA,true,0.304,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,838.7829999923706,15,45
Reentrance.sol,,665,DynaMOSA,true,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,912.896999835968,18,45
Revive.sol,,435,DynaMOSA,true,0.6210526315789474,9,22,0.4090909090909091,73,109,0.6697247706422018,32,38,0.8421052631578947,26,36,0.7222222222222222,889.1159999370575,14,45
MarsStakingRewards.sol,,120,DynaMOSA,true,0.46464646464646464,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,831.433000087738,12,45
TokenDispatch.sol,,542,DynaMOSA,true,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,898.625,48,45
Baz.sol,,153,DynaMOSA,true,0.6,6,8,0.75,12,16,0.75,2,2,1,0,0,0,856.0110001564026,18,45
ThriftToken.sol,,303,DynaMOSA,true,0.8461538461538461,1,2,0.5,48,58,0.8275862068965517,10,11,0.9090909090909091,45,52,0.8653846153846154,867.3959999084473,18,45
TPA.sol,,943,DynaMOSA,true,0.5597014925373134,4,18,0.2222222222222222,85,150,0.5666666666666667,45,65,0.6923076923076923,36,56,0.6428571428571429,885.6749999523163,10,45
CourtFarming_RoomLPStake.sol,,724,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,893.191999912262,13,45
SALESCONTRACT.sol,,861,Random,false,0.5,0,8,0,12,57,0.21052631578947367,7,8,0.875,2,24,0.08333333333333333,901.3669998645782,169,38
SLTDStaking.sol,,519,Random,false,0.5535714285714286,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,901.1150000095367,155,38
StakingDextoken.sol,,190,Random,false,0.7714285714285715,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,904.7910001277924,146,38
DatrixoEquityToken.sol,,835,Random,false,0.4722222222222222,5,22,0.22727272727272727,34,62,0.5483870967741935,13,16,0.8125,21,28,0.75,904.114000082016,235,38
DJCoin.sol,,397,Random,false,0.8275862068965517,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,900.5480000972748,157,38
LIBERAPAY.sol,,467,Random,false,0.532258064516129,5,28,0.17857142857142858,85,141,0.6028368794326241,33,39,0.8461538461538461,36,50,0.72,904.9530000686646,137,38
DmmControllerV2.sol,,320,Random,false,0.18095238095238095,0,14,0,46,258,0.17829457364341086,23,111,0.2072072072072072,11,102,0.10784313725490197,917.0130000114441,47,38
vnxManager.sol,,572,Random,false,0.85,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,902.5039999485016,256,38
BlueICE.sol,,288,Random,false,0.6666666666666666,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,905.2699999809265,173,38
TokenDispatch.sol,,840,DynaMOSA,true,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,894.2290000915527,50,105
Reentrance.sol,,883,DynaMOSA,true,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,897.6710000038147,18,105
ThriftToken.sol,,582,DynaMOSA,true,0.8769230769230769,1,2,0.5,50,58,0.8620689655172413,10,11,0.9090909090909091,47,52,0.9038461538461539,882.1270000934601,19,105
Revive.sol,,512,DynaMOSA,true,0.631578947368421,9,22,0.4090909090909091,75,109,0.6880733944954128,33,38,0.868421052631579,26,36,0.7222222222222222,865.324000120163,13,105
Token50X100.sol,,430,DynaMOSA,true,0.304,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,853.805999994278,17,105
TPA.sol,,391,DynaMOSA,true,0.6791044776119403,4,18,0.2222222222222222,99,150,0.66,53,65,0.8153846153846154,44,56,0.7857142857142857,916.5030000209808,10,105
MarsStakingRewards.sol,,93,DynaMOSA,true,0.46464646464646464,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,846.3450000286102,12,105
ANRXToken.sol,,311,DynaMOSA,true,0.5897435897435898,5,12,0.4166666666666667,32,44,0.7272727272727273,10,11,0.9090909090909091,13,16,0.8125,963.7279999256134,15,105
CourtFarming_RoomLPStake.sol,,424,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,915.172000169754,13,105
Baz.sol,,714,DynaMOSA,true,0.6,6,8,0.75,12,16,0.75,2,2,1,0,0,0,861.2579998970032,16,105
DatrixoEquityToken.sol,,714,DynaMOSA,true,0.671875,8,22,0.36363636363636365,45,62,0.7258064516129032,14,16,0.875,24,28,0.8571428571428571,908.7289998531342,20,99
LIBERAPAY.sol,,34,DynaMOSA,true,0.5714285714285714,5,28,0.17857142857142858,82,141,0.5815602836879432,34,39,0.8717948717948718,38,50,0.76,901.2339999675751,12,99
DmmControllerV2.sol,,372,DynaMOSA,true,0.14009661835748793,0,14,0,45,258,0.1744186046511628,23,111,0.2072072072072072,12,102,0.11764705882352941,910.3289999961853,4,99
StakingDextoken.sol,,916,DynaMOSA,true,0.6823529411764706,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,895.8029999732971,14,99
SALESCONTRACT.sol,,607,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,866.6599998474121,14,99
SLTDStaking.sol,,458,DynaMOSA,true,0.4666666666666667,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,871.3020000457764,14,99
DJCoin.sol,,468,DynaMOSA,true,0.7192982456140351,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,18,28,0.6428571428571429,907.5900001525879,14,99
BlueICE.sol,,808,DynaMOSA,true,0.5652173913043478,7,14,0.5,66,117,0.5641025641025641,30,43,0.6976744186046512,20,38,0.5263157894736842,890.0659999847412,14,99
Dynamic.sol,,989,Random,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,902.739000082016,221,77
NasiLiquidityPoolFactory.sol,,361,Random,false,0.15894039735099338,3,50,0.06,57,320,0.178125,21,106,0.19811320754716982,18,88,0.20454545454545456,901.0329999923706,61,77
Cover_ZapIn_General_V1.sol,,378,Random,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,901.2720000743866,103,77
FrogDAO.sol,,454,Random,false,1,0,0,0,21,25,0.84,10,10,1,4,4,1,903.8600001335144,181,77
SSTRewards.sol,,5,Random,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,900.1119999885559,178,77
AntiBaseProtocol.sol,,518,Random,false,0.7708333333333334,3,8,0.375,83,98,0.8469387755102041,39,42,0.9285714285714286,24,26,0.9230769230769231,903.0390000343323,184,77
EdenCoin.sol,,369,Random,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,900.2439999580383,193,77
HTDD_contract.sol,,936,Random,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,900.6280000209808,195,77
Fomp.sol,,536,DynaMOSA,true,0.6507936507936508,8,24,0.3333333333333333,64,92,0.6956521739130435,19,19,1,15,20,0.75,892.1410000324249,19,93
OnXFinance.sol,,375,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,863.0360000133514,12,93
GreenMarkTrust.sol,,844,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,900.1410000324249,17,93
Rexona.sol,,806,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,878.1280000209808,14,93
XenoFelix.sol,,624,DynaMOSA,true,0.7014925373134329,4,18,0.2222222222222222,93,151,0.6158940397350994,52,63,0.8253968253968254,45,60,0.75,855.2939999103546,10,93
FairStockEquity.sol,,259,DynaMOSA,true,0.45,1,6,0.16666666666666666,54,120,0.45,23,28,0.8214285714285714,22,48,0.4583333333333333,972.0810000896454,11,93
KPLAY.sol,,941,DynaMOSA,true,0.5769230769230769,2,12,0.16666666666666666,82,124,0.6612903225806451,38,46,0.8260869565217391,36,50,0.72,887.6650002002716,15,93
TetherToken.sol,,990,DynaMOSA,true,0.6226415094339622,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,866.5650000572205,13,93
YieldFarmLP2.sol,,84,DynaMOSA,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,828.289999961853,12,124
CryptoSecureBankToken.sol,,752,DynaMOSA,false,0.6727272727272727,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,849.8250000476837,11,124
BTCParamV2.sol,,856,DynaMOSA,false,0.19230769230769232,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,904.3780000209808,20,124
BAE.sol,,641,DynaMOSA,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,889.2599999904633,8,124
Voting.sol,,634,DynaMOSA,false,0.13953488372093023,0,30,0,21,250,0.084,19,111,0.17117117117117117,5,94,0.05319148936170213,847.2650001049042,7,124
Dipex.sol,,614,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,857.5889999866486,14,124
GUMARewards.sol,,473,DynaMOSA,false,0.5660377358490566,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,888.7469999790192,14,124
Controller.sol,,403,DynaMOSA,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,849.9670000076294,15,124
CryptoGhost.sol,,441,DynaMOSA,false,0.34,31,40,0.775,56,77,0.7272727272727273,9,10,0.9,4,12,0.3333333333333333,963.8050000667572,2,124
DSP.sol,,183,DynaMOSA,true,0.6911764705882353,3,18,0.16666666666666666,100,154,0.6493506493506493,52,64,0.8125,47,60,0.7833333333333333,918.864000082016,10,21
MetaCoin2.sol,,72,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,891.1219999790192,13,21
JGNRewards.sol,,34,DynaMOSA,true,0.7307692307692307,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,892.8789999485016,15,21
RIT.sol,,277,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,867.0750000476837,17,21
POWToken.sol,,470,DynaMOSA,true,0.2982456140350877,6,26,0.23076923076923078,48,209,0.22966507177033493,27,63,0.42857142857142855,23,86,0.26744186046511625,878.3420000076294,10,21
Core_Fi_V3.sol,,313,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,907.896999835968,21,21
DMONDETHRewards.sol,,953,DynaMOSA,true,0.6043956043956044,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,882.0429999828339,13,21
WolfStakingRewards.sol,,752,DynaMOSA,true,0.42045454545454547,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,856.4730000495911,16,21
MisesLegacyPool.sol,,444,DynaMOSA,true,0.68,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,913.135999917984,14,21
afiController.sol,,67,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,892.7159998416901,36,21
UFragments.sol,,372,Random,false,0.36065573770491804,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,902.4070000648499,313,56
MetaCoin.sol,,347,Random,false,0.5,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,904.0590000152588,166,56
GAZ_ERC20.sol,,759,Random,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,902.9340000152588,217,56
Rootkit_finance.sol,,979,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,903.5190000534058,203,56
CourtFarming_HTStake.sol,,586,Random,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,904.579999923706,162,56
MoshiachCoinStaking.sol,,182,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,902.3989999294281,197,56
FreakCoin.sol,,438,Random,false,0.782608695652174,5,10,0.5,56,74,0.7567567567567568,13,13,1,9,10,0.9,905.0920000076294,171,56
Straight_Fire_Finance.sol,,695,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,904.3810000419617,212,56
BancorV2_ZapIn_General_V1_1.sol,,756,Random,false,0.2962962962962963,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,904.5260000228882,122,56
TimeMiner.sol,,847,Random,false,0.8,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,902.9660000801086,176,56
Rootkit_finance.sol,,208,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,902.8669998645782,185,116
Straight_Fire_Finance.sol,,666,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,904.4470000267029,213,116
GAZ_ERC20.sol,,40,Random,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,902.1280000209808,203,116
MetaCoin.sol,,152,Random,false,0.5,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,904.6470000743866,172,116
MoshiachCoinStaking.sol,,890,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,904.4210000038147,198,116
BancorV2_ZapIn_General_V1_1.sol,,142,Random,false,0.2962962962962963,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,903.3210000991821,121,116
FreakCoin.sol,,432,Random,false,0.782608695652174,5,10,0.5,56,74,0.7567567567567568,13,13,1,9,10,0.9,901.3940000534058,172,116
UFragments.sol,,55,Random,false,0.36065573770491804,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,900.0460000038147,299,116
CourtFarming_HTStake.sol,,574,Random,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,903.4290001392365,156,116
TimeMiner.sol,,204,Random,false,0.8,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,900.0829999446869,175,116
DMONDETHRewards.sol,,83,DynaMOSA,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,841.1710000038147,13,19
DSP.sol,,673,DynaMOSA,false,0.6447368421052632,3,18,0.16666666666666666,93,154,0.6038961038961039,51,64,0.796875,43,60,0.7166666666666667,918.8159999847412,10,19
Core_Fi_V3.sol,,322,DynaMOSA,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,905.8940000534058,20,19
afiController.sol,,420,DynaMOSA,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,875.7419998645782,22,19
POWToken.sol,,752,DynaMOSA,false,0.3058823529411765,4,26,0.15384615384615385,40,209,0.19138755980861244,23,63,0.36507936507936506,22,86,0.2558139534883721,871.9159998893738,10,19
MisesLegacyPool.sol,,982,DynaMOSA,false,0.631578947368421,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,908.4590001106262,14,19
MetaCoin2.sol,,818,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,930.1150000095367,13,19
RIT.sol,,941,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,885.7019999027252,17,19
JGNRewards.sol,,452,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,872.4199998378754,15,19
